shortname: benhoyt_goawk-BuiltinGsubAmpersand
AddScaledVec10Inc1,1.951e-07,0%,2.092e-06,1%,+972.27%,p=0.008 n=5,1.962e-06,1%,+905.64%,p=0.008 n=5
geomean,1.9509999999999986e-07,,2.0920000000000005e-06,,+972.27%,,1.9619999999999987e-06,,+905.64%,

shortname: gonum_mat-CholeskyFactorize%2Fn%3D10
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
CholeskyFactorize,3.1950000000000003e-06,0%,2.5295e-05,1%,+691.71%,p=0.008 n=5,2.0572000000000002e-05,0%,+543.88%,p=0.008 n=5
geomean,3.194999999999999e-06,,2.5294999999999994e-05,,+691.71%,,2.0572000000000002e-05,,+543.88%,

shortname: gonum_mat-CholeskyInverseTo%2Fn%3D100
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
CholeskyInverseTo,0.00027869500000000003,0%,0.000645996,0%,+131.79%,p=0.008 n=5,0.000381976,1%,+37.06%,p=0.008 n=5
geomean,0.0002786949999999999,,0.0006459960000000002,,+131.79%,,0.0003819759999999999,,+37.06%,

shortname: gonum_mat-MarshalToVecDense10
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
MarshalToVecDense10,4.552e-07,1%,2.0780000000000003e-06,3%,+356.50%,p=0.008 n=5,1.703e-06,1%,+274.12%,p=0.008 n=5
geomean,4.552000000000003e-07,,2.078e-06,,+356.50%,,1.7029999999999998e-06,,+274.12%,

shortname: gonum_mat-Pool100by100Uncleared
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
Pool100by100Uncleared,1.7149999999999998e-08,0%,5.613000000000001e-08,0%,+227.29%,p=0.008 n=5,3.024e-08,15%,+76.33%,p=0.008 n=5
geomean,1.715e-08,,5.612999999999996e-08,,+227.29%,,3.0240000000000025e-08,,+76.33%,

shortname: gonum_mat-TriMulDiag%2FBenchmarkTriMulDiag100
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
TriMulDiag,4.3797e-05,1%,0.00013144800000000002,0%,+200.13%,p=0.008 n=5,0.000113783,0%,+159.80%,p=0.008 n=5
geomean,4.3797000000000015e-05,,0.00013144799999999994,,+200.13%,,0.00011378300000000009,,+159.80%,

shortname: gonum_mat-UnmarshalVecDense10
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
UnmarshalVecDense10,2.587e-07,0%,1.5130000000000002e-06,0%,+484.85%,p=0.008 n=5,1.1720000000000002e-06,0%,+353.03%,p=0.008 n=5
geomean,2.587000000000002e-07,,1.5129999999999995e-06,,+484.85%,,1.1720000000000004e-06,,+353.03%,

shortname: gonum_topo-SortStabilizedPath_100000
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
SortStabilizedPath_100000,0.143130312,3%,0.294323808,2%,+105.63%,p=0.008 n=5,0.267133006,5%,+86.64%,p=0.008 n=5
geomean,0.143130312,,0.294323808,,+105.63%,,0.267133006,,+86.64%,

shortname: gonum_traverse-WalkAllDepthFirstGnp_100_half
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
WalkAllDepthFirstGnp_100_half,0.000437118,5%,0.001529163,4%,+249.83%,p=0.008 n=5,0.001255531,3%,+187.23%,p=0.008 n=5
geomean,0.0004371179999999999,,0.0015291630000000003,,+249.83%,,0.0012555310000000003,,+187.23%,

shortname: gproto_encoding-TextDecode
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
TextDecode,0.036235432000000005,0%,0.14126037900000002,4%,+289.84%,p=0.008 n=5,0.115022334,2%,+217.43%,p=0.008 n=5
geomean,0.03623543200000001,,0.14126037900000002,,+289.84%,,0.11502233400000002,,+217.43%,

shortname: gproto_json-Bool
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
Bool,5.694e-08,0%,3.4660000000000005e-07,1%,+508.71%,p=0.008 n=5,3.022e-07,2%,+430.73%,p=0.008 n=5
geomean,5.693999999999995e-08,,3.4659999999999983e-07,,+508.71%,,3.0220000000000026e-07,,+430.73%,

shortname: gproto_json-Int
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
Int,2.119e-07,1%,8.263e-07,0%,+289.95%,p=0.008 n=5,6.786000000000001e-07,1%,+220.25%,p=0.008 n=5
geomean,2.119e-07,,8.263000000000004e-07,,+289.95%,,6.786000000000003e-07,,+220.25%,

shortname: gproto_proto-Decode%2Fbasic_scalar_types_%28%2Atest.TestAllTypes%29
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
Decode,1.277e-06,2%,1.036e-05,1%,+711.28%,p=0.008 n=5,1.2127000000000001e-05,1%,+849.65%,p=0.008 n=5
geomean,1.2769999999999998e-06,,1.0359999999999997e-05,,+711.28%,,1.212700000000001e-05,,+849.65%,

shortname: gproto_proto-Decode%2Fjust_at_recursion_limit_%28%2Atest3.TestAllTypes%29
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
Decode,1.2340000000000002e-06,2%,1.1381e-05,1%,+822.29%,p=0.008 n=5,1.3150000000000001e-05,9%,+965.64%,p=0.008 n=5
geomean,1.2340000000000004e-06,,1.1380999999999995e-05,,+822.29%,,1.3150000000000005e-05,,+965.64%,

shortname: gproto_proto-EqualWithDeeplyNestedEqual
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
EqualWithDeeplyNestedEqual,5.2236000000000006e-05,2%,0.000313974,1%,+501.07%,p=0.008 n=5,0.000304216,2%,+482.39%,p=0.008 n=5
geomean,5.223600000000003e-05,,0.0003139740000000003,,+501.07%,,0.00030421599999999984,,+482.39%,

shortname: gproto_reflect-Value%2FInterface
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
Value,2.771e-08,2%,2.536e-08,1%,-8.48%,p=0.008 n=5,2.222e-08,5%,-19.81%,p=0.008 n=5
geomean,2.770999999999996e-08,,2.5360000000000007e-08,,-8.48%,,2.2220000000000036e-08,,-19.81%,

shortname: k8s_cache-EachListItemWithAlloc%2FPodList
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
EachListItemWithAlloc,6.147e-05,2%,0.000141442,6%,+130.10%,p=0.008 n=5,0.00013872,2%,+125.67%,p=0.008 n=5
geomean,6.146999999999999e-05,,0.00014144199999999995,,+130.10%,,0.00013872,,+125.67%,

shortname: k8s_workqueue-DelayingQueue_AddAfter
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
DelayingQueue_AddAfter,2.6590000000000003e-06,3%,8.403e-06,16%,+216.02%,p=0.008 n=5,8.388e-06,10%,+215.46%,p=0.008 n=5
geomean,2.659000000000002e-06,,8.402999999999997e-06,,+216.02%,,8.388000000000002e-06,,+215.46%,

shortname: kanzi-ANS0
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
ANS0,0.0019282350000000001,0%,0.004130427,1%,+114.21%,p=0.008 n=5,0.003798037,0%,+96.97%,p=0.008 n=5
geomean,0.0019282350000000006,,0.004130427,,+114.21%,,0.003798036999999999,,+96.97%,

shortname: kanzi-BWTSmallBlock
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
BWTSmallBlock,0.034124648,2%,0.046769210000000006,1%,+37.05%,p=0.008 n=5,0.036021621000000004,1%,+5.56%,p=0.008 n=5
geomean,0.034124648,,0.046769210000000006,,+37.05%,,0.03602162100000001,,+5.56%,

shortname: kanzi-CM
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
CM,0.039737911,0%,0.065156886,0%,+63.97%,p=0.008 n=5,0.045924675000000005,0%,+15.57%,p=0.008 n=5
geomean,0.039737910999999994,,0.065156886,,+63.97%,,0.04592467500000001,,+15.57%,

shortname: kanzi-Huffman
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
Huffman,0.001599083,0%,0.004311716,0%,+169.64%,p=0.008 n=5,0.0040249050000000005,0%,+151.70%,p=0.008 n=5
geomean,0.0015990829999999998,,0.004311716000000001,,+169.64%,,0.004024905,,+151.70%,

shortname: nelsam_gxui_interval-General
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
General,2.715e-07,1%,1.165e-06,2%,+329.10%,p=0.008 n=5,1.078e-06,1%,+297.05%,p=0.008 n=5
geomean,2.7149999999999986e-07,,1.1650000000000005e-06,,+329.10%,,1.0779999999999995e-06,,+297.05%,

shortname: rcrowley_metrics-Histogram
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
Histogram,1.8820000000000002e-08,0%,1.181e-07,1%,+527.52%,p=0.008 n=5,1.0230000000000001e-07,3%,+443.57%,p=0.008 n=5
geomean,1.8820000000000032e-08,,1.1809999999999994e-07,,+527.52%,,1.0230000000000018e-07,,+443.57%,

shortname: rcrowley_metrics-Timer
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
Timer,2.334e-07,0%,7.284e-07,4%,+212.08%,p=0.008 n=5,6.44e-07,1%,+175.92%,p=0.008 n=5
geomean,2.333999999999999e-07,,7.284000000000001e-07,,+212.08%,,6.439999999999996e-07,,+175.92%,

shortname: semver-CheckVersionRange
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
CheckVersionRange,4.5530000000000005e-08,1%,1.1930000000000002e-07,3%,+162.03%,p=0.008 n=5,9.538e-08,2%,+109.49%,p=0.008 n=5
geomean,4.552999999999994e-08,,1.1930000000000004e-07,,+162.03%,,9.537999999999997e-08,,+109.49%,

shortname: semver-CoerceNewVersionSimple
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
CoerceNewVersionSimple,1.4230000000000002e-07,0%,5.148e-07,1%,+261.77%,p=0.008 n=5,4.2910000000000005e-07,1%,+201.55%,p=0.008 n=5
geomean,1.4230000000000005e-07,,5.148e-07,,+261.77%,,4.2910000000000037e-07,,+201.55%,

shortname: semver-ValidateVersionRangeFail
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
ValidateVersionRangeFail,5.861000000000001e-07,1%,2.577e-06,4%,+339.69%,p=0.008 n=5,2.211e-06,1%,+277.24%,p=0.008 n=5
geomean,5.861000000000005e-07,,2.5770000000000013e-06,,+339.69%,,2.2110000000000018e-06,,+277.24%,

shortname: thriftrw_gen-RoundTrip%2FContainersOfContainers%2FDecode
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
RoundTrip,4.2525000000000004e-05,1%,0.000205579,2%,+383.43%,p=0.008 n=5,0.000171273,2%,+302.76%,p=0.008 n=5
geomean,4.2525e-05,,0.00020557899999999992,,+383.43%,,0.00017127300000000005,,+302.76%,

shortname: thriftrw_gen-RoundTrip%2FContainersOfContainers%2FEncode
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
RoundTrip,1.8351e-05,1%,0.00011808000000000001,2%,+543.45%,p=0.008 n=5,9.487e-05,1%,+416.97%,p=0.008 n=5
geomean,1.8351000000000018e-05,,0.00011808000000000003,,+543.45%,,9.487000000000006e-05,,+416.97%,

shortname: thriftrw_gen-RoundTrip%2FPrimitiveOptionalStruct%2FStreaming_Decode
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
RoundTrip,8.458e-07,2%,6.245e-06,7%,+638.35%,p=0.008 n=5,5.601e-06,5%,+562.21%,p=0.008 n=5
geomean,8.458000000000002e-07,,6.2449999999999995e-06,,+638.35%,,5.600999999999999e-06,,+562.21%,

shortname: uber_zap-JSONLogMarshalerFunc
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
JSONLogMarshalerFunc,4.287e-07,1%,1.607e-06,1%,+274.85%,p=0.008 n=5,1.2730000000000001e-06,7%,+196.94%,p=0.008 n=5
geomean,4.2869999999999997e-07,,1.6070000000000009e-06,,+274.85%,,1.272999999999999e-06,,+196.94%,

shortname: uuid-New
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
New,9.164e-08,0%,9.302000000000001e-07,0%,+915.06%,p=0.008 n=5,8.162000000000001e-07,1%,+790.66%,p=0.008 n=5
geomean,9.164e-08,,9.301999999999998e-07,,+915.06%,,8.162000000000004e-07,,+790.66%,

shortname: uuid-UUID_MarshalJSON
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
UUID_MarshalJSON,2.889e-07,2%,1.6930000000000001e-06,2%,+486.02%,p=0.008 n=5,1.444e-06,1%,+399.83%,p=0.008 n=5
geomean,2.8890000000000005e-07,,1.693e-06,,+486.02%,,1.4440000000000007e-06,,+399.83%,

shortname: uuid-UUID_UnmarshalJSON
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
UUID_UnmarshalJSON,7.729e-07,4%,3.4490000000000004e-06,1%,+346.24%,p=0.008 n=5,2.655e-06,2%,+243.51%,p=0.008 n=5
geomean,7.729000000000003e-07,,3.448999999999998e-06,,+346.24%,,2.655e-06,,+243.51%,

shortname: workiva_augmentedtree-AddItems
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
AddItems,0.000188404,1%,0.000348967,1%,+85.22%,p=0.008 n=5,0.000246114,0%,+30.63%,p=0.008 n=5
geomean,0.00018840400000000012,,0.0003489670000000001,,+85.22%,,0.000246114,,+30.63%,

shortname: workiva_avl-ImmutableInsert
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
ImmutableInsert,2.058e-06,2%,1.54e-06,4%,-25.17%,p=0.008 n=5,1.3940000000000001e-06,3%,-32.26%,p=0.008 n=5
geomean,2.0580000000000013e-06,,1.5400000000000007e-06,,-25.17%,,1.3939999999999989e-06,,-32.26%,

shortname: workiva_bitarray-CompressedIntersects
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
CompressedIntersects,5.1e-08,1%,4.3450000000000003e-07,1%,+751.96%,p=0.008 n=5,3.7360000000000006e-07,1%,+632.55%,p=0.008 n=5
geomean,5.100000000000006e-08,,4.3449999999999993e-07,,+751.96%,,3.736e-07,,+632.55%,

shortname: workiva_hilbert-BulkUpdatePoints
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
BulkUpdatePoints,0.000274093,1%,0.0010934640000000002,19%,+298.94%,p=0.008 n=5,0.0009322740000000001,1%,+240.13%,p=0.008 n=5
geomean,0.000274093,,0.001093464,,+298.94%,,0.0009322740000000001,,+240.13%,

shortname: workiva_queue-PriorityQueue
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
PriorityQueue,5.739e-07,9%,1.8620000000000001e-06,21%,+224.45%,p=0.008 n=5,1.681e-06,67%,+192.91%,p=0.008 n=5
geomean,5.738999999999998e-07,,1.8620000000000016e-06,,+224.45%,,1.6809999999999986e-06,,+192.91%,

shortname: workiva_rangetree-Apply
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
Apply,1.3681000000000002e-05,3%,0.00017009700000000002,2%,+1143.31%,p=0.008 n=5,0.000140447,5%,+926.58%,p=0.008 n=5
geomean,1.3681e-05,,0.00017009699999999994,,+1143.31%,,0.00014044699999999992,,+926.58%,

shortname: workiva_rangetree-ImmutableInsertSecondDimension
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
ImmutableInsertSecondDimension,0.034564834,2%,0.038584915000000004,4%,+11.63%,p=0.008 n=5,0.034573775,11%,~,p=1.000 n=5
geomean,0.034564833999999996,,0.038584915,,+11.63%,,0.034573774999999994,,+0.03%,

shortname: workiva_set-Clear
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
Clear,4.568e-08,0%,5.599000000000001e-08,1%,+22.57%,p=0.008 n=5,5.103000000000001e-08,7%,+11.71%,p=0.008 n=5
geomean,4.568000000000008e-08,,5.598999999999991e-08,,+22.57%,,5.103000000000003e-08,,+11.71%,

shortname: workiva_set-Exists
,Go,,LLGo,,,,LLGoFullLTO,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P
